,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
43,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,G. Vieira,RB00398578,387,10/10/1979,Sem Informações,30/10/2017,Cosmos caudatus,Sem Informações,Cosmos caudatus Kunth,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Cosmos,Cosmos caudatus,Espécie não Ameaçada,Sem Informações,Mineração Taboca.,Brasil,Rondônia,Sem Informações,Espécie não Sensível,-10.25,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
44,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,G.Vieira,RB00402139,350,08/10/1979,Sem Informações,30/10/2017,Hebeclinium macrophyllum,Sem Informações,Hebeclinium macrophyllum (L.) DC.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hebeclinium,Hebeclinium macrophyllum,Espécie não Ameaçada,Sem Informações,"Mineração Taboca a 55 km de Ariquemes, proximo a Massangana, BR 421.",Brasil,Rondônia,Sem Informações,Espécie não Sensível,-10.25,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
45,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,C.A. Cid,RB00382066,4893,28/06/1984,Sem Informações,30/10/2017,Chrysophyllum gonocarpum,Sem Informações,Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum gonocarpum,Espécie não Ameaçada,Sem Informações,"BR 364, rodovia Cuiabá-Porto Velho, km 378, Reserva Ecológica do CNPq-INPA.",Brasil,Rondônia,Ouro Preto do Oeste,Espécie não Sensível,-10.1833333,-63.05,Sem Informações,Sem Informações,"Sem Informações
"
46,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,C.A. Cid,RB00382072,4903,29/06/1984,Sem Informações,30/10/2017,Chrysophyllum marginatum,Sem Informações,Chrysophyllum marginatum (Hook. & Arn.) Radlk.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum marginatum,Espécie não Ameaçada,Sem Informações,"Estrada Cuiabá-Porto Velho, km 353, linha 206, 48km de Ji-Paraná.",Brasil,Rondônia,Ouro Preto do Oeste,Espécie não Sensível,-10.1833333,-63.05,Sem Informações,Sem Informações,"Sem Informações
"
47,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,G. Vieira,RB00083916,Sem Informações,09/10/1979,Sem Informações,30/10/2017,Croton matourensis,Sem Informações,Croton matourensis Aubl.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton matourensis,Espécie não Ameaçada,Sem Informações,"Mineração Taboca, próximo ao Campo de Pouso da Mineração.",Brasil,Rondônia,Sem Informações,Espécie não Sensível,-10.25,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
48,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,J.L. Zarucchi,RB00084328,2655,09/10/1979,Sem Informações,30/10/2017,Croton cajucara,Sem Informações,Croton cajucara Benth.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton cajucara,Espécie não Ameaçada,Sem Informações,Mineração taboca at massangana (ca. 35 km wsw of Ariquemes).,Brasil,Rondônia,Sem Informações,Espécie não Sensível,-10.0333333,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
49,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,C.A.C ID,RB00087353,4902,28/06/1984,Sem Informações,30/10/2017,Pausandra trianae,Sem Informações,Pausandra trianae (Müll.Arg.) Baill.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Pausandra,Pausandra trianae,Espécie não Ameaçada,Sem Informações,"BR 364. , ROD, CUIABÁ-PORTO VELHO, KM 378, RESERVA ECOLOGICA CO CNPQ-INPA.",Brasil,Rondônia,Ouro Preto do Oeste,Espécie não Sensível,-10.1833333,-63.05,Sem Informações,Sem Informações,"Sem Informações
"
50,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,J L Zarucchi,RB00112484,2647,25/10/1979,Sem Informações,30/10/2017,Manihot flemingiana,Sem Informações,Manihot flemingiana D.J.Rogers & Appan,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot flemingiana,Espécie não Ameaçada,Sem Informações,Mineração Taboca at Massangana.,Brasil,Rondônia,Sem Informações,Espécie não Sensível,-10.1333333,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
51,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,"G. Vieira,",RB00112588,356,09/10/1979,Sem Informações,30/10/2017,Euphorbia heterophylla,Sem Informações,Euphorbia heterophylla L.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla,Espécie não Ameaçada,Sem Informações,"Mineração Taboca, próximo ao campo de Pouso da mineração.",Indeterminado,Sem Informações,Sem Informações,Espécie não Sensível,-10.25,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
52,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,C.A.Cid,RB00349286,4939,30/06/1984,Sem Informações,30/10/2017,Pogonopus tubulosus,Sem Informações,Pogonopus tubulosus (A.Rich. ex DC.) K.Schum.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Rubiales,Rubiaceae,Pogonopus,Pogonopus tubulosus,Espécie não Ameaçada,Sem Informações,"BR 382, rodovia 470, linha 81, em direção a Mirante da Serra, km 17.",Brasil,Rondônia,Ouro Preto do Oeste,Espécie não Sensível,-10.1833333,-63.05,Sem Informações,Sem Informações,"Sem Informações
"
53,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,C. A. Cid,RB00350008,4965,01/07/1984,Sem Informações,30/10/2017,Margaritopsis cephalantha,Sem Informações,Psychotria cephalantha (Müll. Arg.) Standl.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Rubiales,Rubiaceae,Margaritopsis,Margaritopsis cephalantha,Espécie não Ameaçada,Sem Informações,"BR 364, rodovia Cuiabá-Porto Velho, Km 423, linha 603 - Theobroma- Anari, km 48, varadouro para o garimpo chamado Serra sem Calça. Mata de terra firme.",Brasil,Rondônia,Jaru,Espécie não Sensível,-10.1833333,-63.05,Sem Informações,Sem Informações,"Sem Informações
"
54,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,G. Viera,RB00642425,346,08/10/1979,Sem Informações,30/10/2017,Asplenium serratum,Sem Informações,Asplenium serratum L.,species,Sem Informações,Sem Informações,Pteridophyta,Filicopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium serratum,Espécie não Ameaçada,Sem Informações,"Mineração taboca a 55km de Ariquemes, próximo a Massangana Br-421.",Brasil,Rondônia,Ariquemes,Espécie não Sensível,-10.25,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
55,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,J.L.Zarucchi,RB00629194,2675,10/10/1979,Sem Informações,30/10/2017,Calathea sciuroides,Sem Informações,Calathea polytricha Baker,species,Sem Informações,Sem Informações,Magnoliophyta,Liliopsida,Zingiberales,Marantaceae,Calathea,Calathea sciuroides,Espécie não Ameaçada,Sem Informações,"Mineração Taboca at Massangana (ca 35km WSW of Ariquemes), soil- covered granite slope.",Indeterminado,Sem Informações,Sem Informações,Espécie não Sensível,-10.0333333,-63.3333333,Sem Informações,Sem Informações,"Sem Informações
"
56,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,A. Petini-Benelli,RB00853240,ADA0303TESE,Sem Informações,Sem Informações,30/10/2017,Catasetum vinaceum,Sem Informações,Catasetum vinaceum (Hoehne) Hoehne,species,Sem Informações,Sem Informações,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Catasetum,Catasetum vinaceum,Espécie não Ameaçada,Sem Informações,Sem Informações,Brasil,Rondônia,Alto Paraíso,Espécie não Sensível,-9.6333333,-63.2833333,Sem Informações,Sem Informações,"Sem Informações
"
57,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045205,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",04/03/2016,05/03/2016 a 17/05/2016,10/05/2017,Dichotomius carinatus,Sem Informações,Dichotomius carinatus,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dichotomius,Dichotomius carinatus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
58,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045206,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",05/03/2016,06/03/2016 a 18/05/2016,10/05/2017,Dichotomius mamillatus,Sem Informações,Dichotomius mamillatus,species,3,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dichotomius,Dichotomius mamillatus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
59,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045207,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",06/03/2016,07/03/2016 a 19/05/2016,10/05/2017,Dichotomius melzeri,Sem Informações,Dichotomius melzeri,species,2,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dichotomius,Dichotomius melzeri,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
60,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045208,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",07/03/2016,08/03/2016 a 20/05/2016,10/05/2017,Dichotomius worontzowi,Sem Informações,Dichotomius worontzowi,species,2,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dichotomius,Dichotomius worontzowi,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
61,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045209,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",08/03/2016,09/03/2016 a 21/05/2016,10/05/2017,Digitonthophagus gazella,Sem Informações,Digitonthophagus gazella,species,2,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
62,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045210,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",09/03/2016,10/03/2016 a 22/05/2016,10/05/2017,Canthon semiopacus,Sem Informações,Canthon semiopacus,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon semiopacus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
63,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045211,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",10/03/2016,11/03/2016 a 23/05/2016,10/05/2017,Deltochilum amazonicum,Sem Informações,Deltochilum amazonicum,species,3,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Deltochilum,Deltochilum amazonicum,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
64,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045212,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",11/03/2016,12/03/2016 a 24/05/2016,10/05/2017,Deltochilum orbiculare,Sem Informações,Deltochilum orbiculare,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Deltochilum,Deltochilum orbiculare,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
65,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045215,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",14/03/2016,15/03/2016 a 27/05/2016,10/05/2017,Coprophanaeus lancifer,Sem Informações,Coprophanaeus lancifer,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Coprophanaeus,Coprophanaeus lancifer,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
66,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045216,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",15/03/2016,16/03/2016 a 28/05/2016,10/05/2017,Coprophanaeus telamon,Sem Informações,Coprophanaeus telamon,species,2,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Coprophanaeus,Coprophanaeus telamon,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
67,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045217,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",17/03/2016,18/03/2016 a 30/05/2016,10/05/2017,Oxysternon conspicillatum,Sem Informações,Oxysternon conspicillatum,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oxysternon,Oxysternon conspicillatum,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
68,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045218,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",18/03/2016,19/03/2016 a 31/05/2016,10/05/2017,Oxysternon silenus,Sem Informações,Oxysternon silenus,species,3,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oxysternon,Oxysternon silenus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
69,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045219,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",19/03/2016,20/03/2016 a 01/06/2016,10/05/2017,Phanaeus chalcomelas,Sem Informações,Phanaeus chalcomelas,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phanaeus,Phanaeus chalcomelas,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
70,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045220,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",20/03/2016,21/03/2016 a 02/06/2016,10/05/2017,Sulcophanaeus faunus,Sem Informações,Sulcophanaeus faunus,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Sulcophanaeus,Sulcophanaeus faunus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
71,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045221,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",21/03/2016,22/03/2016 a 03/06/2016,10/05/2017,Eurysternus arnaudi,Sem Informações,Eurysternus arnaudi,species,1,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Eurysternus,Eurysternus arnaudi,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
72,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Elaine Oliveira Costa De Carvalho,1045222,"Nº Da Autorização/Licença Sisbio: 52099, Projeto: Efeito Antrópico Sobre A Fauna De Scarabaeinae (Coleoptera: Scarabaeidae) E Seu Papel Como Bioindicador",22/03/2016,23/03/2016 a 04/06/2016,10/05/2017,Eurysternus caribaeus,Sem Informações,Eurysternus caribaeus,species,2,Sem Informações,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Eurysternus,Eurysternus caribaeus,Espécie não Ameaçada,Sem Informações,Instituto Federal De Rondônia - Ariquemes,Brasil,RO,Ariquemes,Espécie não Sensível,-9.983331,-62.965,Coordenada aproximada,Sem Informações,"Descartado
"
